avg_year_temp,ph,rainfall,N,P,K,crop
18.5851563471,5.3338318016,35.9800819824,26.5874010053,79.3335772899,22.7403054736,potato
18.5248877005,6.4400064849,45.0463340005,26.3545717938,71.1943606902,23.5639106749,potato
23.5088647047,5.1148858222,45.395515046,25.685509024,79.2401085083,27.4480371841,potato
21.5813002325,6.2602510138,36.9453130208,22.2075585511,78.0750848086,26.3154716071,potato
20.6609898129,5.8501110954,42.0918746319,27.2107558373,77.8877867478,24.8786681517,potato
15.8819873146,6.8729683893,33.7045787679,25.8871022112,74.3718358081,26.1692942074,potato
15.0974700075,5.8764775152,48.241500132,22.9925340618,72.0832073152,25.8310747013,potato
23.7544272389,6.7584285598,45.4663074799,25.1768350702,71.1936677915,23.8591525115,potato
21.7694576542,5.6323577409,36.1851100742,24.2900129291,75.4527104919,22.6212749131,potato
20.1961736409,5.6563754432,49.7258253749,26.7557887366,70.3240175795,22.8792288609,potato
14.9165577666,6.8578548891,47.0170759462,24.6283516867,78.8049402701,24.7729556302,potato
20.4547540391,6.5943278048,47.6708754377,27.9300266306,78.9320615505,24.0496956211,potato
15.3684503904,6.4711155642,42.5096400159,25.8866000809,79.5367450524,22.6835918236,potato
18.3540602925,6.4383949033,48.7488368596,24.2361224958,72.3630020431,22.046219579,potato
16.1112539802,5.8712776448,49.8507226605,24.0456037901,76.3863207466,27.3018367721,potato
22.9657680744,5.5555327209,32.9784171374,24.6095104018,75.5232360487,22.1188320185,potato
22.3740065296,5.7800132635,32.8491059041,25.3469045992,70.6858443472,24.9505949439,potato
20.0073484292,5.3522975891,30.7392207168,25.4668563356,79.3274134266,26.5500665337,potato
21.4603591397,6.3384171687,33.8569375954,25.6288131211,77.7299445304,27.7312408078,potato
23.2322310159,5.6371920484,38.9391476601,24.011436813,70.9535584453,22.0239855543,potato
24.2257206553,5.0523464211,41.4149084596,26.8746861674,73.0457075478,22.2932135127,potato
15.6967644001,6.3920860562,33.9482963906,25.7463147774,77.9376945728,27.186542062,potato
16.0731666961,6.0042471355,41.9454670409,23.7452328624,75.3465044964,24.0713995701,potato
18.661752959,6.8001592663,44.1897548165,25.7180265833,71.3848785008,27.2967902729,potato
18.4302486506,5.4570622262,43.7691870713,22.7659151996,73.8582839289,26.1549409977,potato
23.5170282454,6.0656492813,39.6563236303,27.8751112057,77.332609181,24.1000898797,potato
16.6254775952,6.036811619,40.6467193192,23.3170447356,71.3375021526,23.4867941131,potato
17.8994738779,5.3503446421,49.7052926559,22.0885593608,70.7830312172,22.6864191785,potato
21.0449326395,6.6754490789,33.3896734344,24.7303036911,70.8048598002,24.1019465678,potato
19.5105579013,6.6276790729,39.4706167033,23.5693175118,76.8074462497,24.9357519297,potato
19.3526268024,5.2081092365,42.9692499942,26.3695089177,70.2887157133,26.7564690632,potato
16.9625833679,6.0524658768,30.6791143165,26.9889073258,78.5655075846,26.8501145945,potato
24.5489964551,5.7134369135,46.5492778128,23.7443414617,74.5959906368,25.8624181697,potato
16.8077202855,6.6392883076,34.8334519452,27.9969485878,74.228161174,25.9976029304,potato
18.5139983638,5.3850098133,44.0769305095,26.6312485737,74.669334469,26.8257034615,potato
20.8904156806,5.0745312517,39.1038041522,25.849289133,77.1842113687,24.2635514103,potato
21.9614868132,5.7827749911,30.4506250152,22.8264991244,72.5920960997,24.5562355966,potato
22.0624262593,6.4109804857,31.1487588218,23.5457106605,70.488973392,27.5071547534,potato
21.9478475431,6.2770344503,36.5522393023,23.4364508108,78.0076596002,24.4858943485,potato
19.9596754534,6.0185201097,44.9822881076,23.5985993782,76.2495883945,26.9235422395,potato
21.573359675,6.9597699856,40.9726948571,27.6984682754,75.6352610803,23.7018466627,potato
14.6766943912,6.9693653305,41.7750799518,25.8289806252,70.7578933544,22.9940140009,potato
24.924813301,5.8555602219,39.3088202538,27.811376425,79.5205094604,25.2115012731,potato
16.9521583929,6.1576717633,36.4948993835,24.7059652542,74.3108082514,27.5049880596,potato
16.0806693956,6.7576714057,36.093662933,26.2656773756,72.6177236213,26.5061092357,potato
14.790794911,5.5660483988,42.0241185348,25.363672833,76.9904566302,25.706031629,potato
22.6534393897,6.3268831365,32.7467341992,23.7614128584,76.4115205706,25.3753902358,potato
17.751582805,6.3205361666,31.6873457279,26.9653731047,70.7412599481,26.7727616603,potato
17.4899322118,5.2594249861,41.4482385805,26.3324390392,70.5613577442,25.3084717603,potato
17.8020184944,5.2228391496,39.5680160449,22.2373556892,79.5910444927,23.9753935632,potato
22.5794998639,5.7601927941,30.0026555197,27.7306016224,71.7550379706,24.7335935731,potato
17.6397083679,5.3519612486,44.6356654273,23.0710787859,76.368470629,22.6745335181,potato
16.6253530696,6.9913725126,37.1397116208,26.6632212599,77.932759643,27.3986085534,potato
21.1773737959,5.302678821,30.0329310796,26.6899850797,70.217189056,23.2366461315,potato
14.6783740264,6.0956779671,31.4949812766,23.4563756165,75.113750231,25.9791588262,potato
18.3894188504,5.6110043761,30.9123451637,27.5154332085,75.4396183594,27.1431499548,potato
16.8565067095,6.2958361015,30.7567274266,23.4201762321,79.5828769543,22.4826066006,potato
15.5484873982,6.5204230034,42.6338208772,22.1418517432,76.2289171213,24.8068260773,potato
19.4202021461,6.5178067917,35.012069514,24.1891316891,75.9042739992,27.443516472,potato
14.3086119516,6.9048221847,46.9580329215,26.0156415564,73.0681348151,27.2141555074,potato
15.2843651819,5.3199293741,43.144130736,26.9963249609,79.014258253,26.7322033455,potato
20.364447579,5.7250925141,44.1463137164,24.3288415315,74.9548323628,26.318046653,potato
22.9724734828,5.5285393784,32.5553571134,26.1486947568,77.2800497913,25.9301050082,potato
24.4602366913,5.3346782256,38.3559715329,24.1800121929,71.7218257985,26.5428516298,potato
15.0035678657,6.7627759636,44.288908857,25.6257690395,76.7042847538,22.4548161,potato
17.9740091258,5.3714207859,48.5481257611,26.2911820655,76.2041878987,22.4698942181,potato
23.6887650431,6.7835721129,37.6045743545,25.7012683054,77.5224238058,26.0491446384,potato
22.3393187239,6.4509764424,49.0532370412,25.9006970604,72.3123709057,22.0808871916,potato
21.3923640448,5.0022589633,40.3065416442,22.9356636669,78.8016021367,24.9454835241,potato
15.0240108925,6.7140295152,33.2804435688,23.3744160664,76.9143660865,25.8715196051,potato
19.9931643124,5.7416081126,34.9148646,26.0193959441,72.68779769,25.1993784785,potato
21.9135393746,6.2586752517,32.7554885116,24.9532935013,71.3578671181,24.8927325485,potato
15.5268208434,6.7938722025,34.495142841,25.9178975654,71.2983644207,23.9820339536,potato
23.8264102113,6.9515314056,36.9510484248,26.5900103192,73.754486265,24.8468195884,potato
17.5830469453,5.7821006673,39.5667600691,25.9871924037,76.7991881008,27.7212023336,potato
18.1224058625,5.5994421187,34.9483490042,23.3051969417,71.3426040485,25.6230209779,potato
14.4792940604,5.0027532366,40.8614142877,26.9997948937,73.4240608944,24.3185843792,potato
16.8561374088,5.9884351891,44.1340601811,22.7643325605,78.5856932165,24.0407806703,potato
15.0457146152,6.8106107533,41.724987572,24.3736200589,73.6662593272,25.9982055707,potato
14.3609149864,5.90743422,35.0022405027,26.7514036313,78.5755702833,26.8128475042,potato
15.0045932573,6.6060234461,32.2796070943,23.9715492785,77.4112519527,22.5983526176,potato
16.0956668022,5.4701993306,45.3079783303,23.7132904985,78.7482238113,25.8173779719,potato
17.3023773989,6.006483418,41.0137144904,27.2308504585,75.1468215549,23.6567586482,potato
15.6901103949,6.2011980943,49.9013711944,22.5862877493,75.3376603938,25.9944645137,potato
23.8034012773,5.328315497,42.4362008266,25.6343210739,70.1209733358,22.4720943496,potato
23.5199021248,5.6530774009,31.3132911934,25.8773799779,75.8813263667,22.3921663529,potato
15.1781598634,6.862608786,36.9902707094,23.3997329367,71.6850125178,25.3035252665,potato
22.6604753496,6.852356731,46.4167819006,24.8520686911,72.2943478631,23.8489765158,potato
19.8525730763,6.4543126441,41.9811958832,27.4837162746,75.3382765391,27.7338942692,potato
19.6985817585,5.3722195553,31.3969667736,23.4868240713,74.3579271843,23.6440714847,potato
19.2309978777,5.8091862714,41.16839804,27.3230144076,72.4795387659,27.039090954,potato
18.8978858474,6.1448546114,45.0815445985,25.2822703641,79.2447666582,23.9774214866,potato
19.1144411613,6.7428441373,41.3311602242,27.2231994019,72.6457545994,26.4108773333,potato
16.9075371627,6.8223325724,47.9417690598,27.1364707746,71.4877483065,25.7729226411,potato
16.96650091,5.8021880568,47.5924422562,26.2501409223,76.4039415105,22.5735207345,potato
21.7847962494,6.9887504724,41.6178699122,26.658464063,76.9621259361,25.8123484065,potato
19.172951638,5.0593632532,31.6388055433,25.9620828444,74.074911044,26.3026155963,potato
17.1806364372,6.3218028761,44.7135941329,23.3489349164,79.2785595626,24.8647716927,potato
19.5773899128,6.5669915788,36.7946773292,26.4728246913,76.1647299855,26.1986532433,potato
17.3067440057,6.0499796219,35.570479041,26.7182916622,70.2058113089,27.7599079061,potato
17.5771714821,6.4525651732,48.3558736919,27.8778390859,74.8909919954,23.8599886134,potato
24.9023723093,5.5315796686,41.7757391908,27.4438398987,73.8401422948,24.5178251801,potato
16.671354083,5.9212394999,46.6304858573,26.3104104187,76.7773223583,27.7942952487,potato
20.8227109105,5.7371151413,36.4910167035,25.0438718916,74.5382234945,26.9587821866,potato
14.3002542076,6.0650516678,39.4756653527,24.9960380085,77.3387734657,23.3498821408,potato
22.2652672504,5.7594124173,43.8362805281,27.5202712956,71.8185416853,26.514776387,potato
18.6792890985,6.0736104619,43.9520003615,27.3595911473,78.6995584874,23.0639583028,potato
22.8348185449,6.7799722259,34.9489267723,27.8679108329,77.858673206,25.8640947721,potato
16.4024148886,5.9639895372,44.4902743464,23.4570173553,77.4182732526,25.6343063711,potato
15.104298551,5.6270782986,39.5188297645,25.0867188204,75.4584848072,23.6332772294,potato
17.2753102273,5.5480122596,40.7746099886,27.5506438646,79.4361047839,23.3246857324,potato
15.7351556426,5.5145240379,31.6277991726,27.2354675384,79.2233927469,23.6714671288,potato
22.2376059443,5.7352499484,32.5872967235,25.2645930543,70.2887769242,26.7736363395,potato
15.5092353138,6.912427862,37.2942543506,25.4109718664,71.9677014102,24.3577048282,potato
20.7697640391,6.9390019875,43.3337359782,22.813999231,73.5515386546,22.7162389969,potato
16.1865118404,6.352554532,42.5595805555,22.8826103511,71.1656276428,24.9167071054,potato
19.6370928187,5.3280638248,40.6253870328,23.4847219075,72.7133630719,27.8441855369,potato
15.7350590918,5.2236491602,38.2477200159,27.7818840177,78.9095631205,22.7543614264,potato
15.9111092994,6.5532233955,47.8582618919,23.8671890105,78.189844798,22.9813013345,potato
18.0043636719,6.4421960828,48.8078940498,23.2913493186,75.9202597416,24.547742536,potato
20.8217795998,5.7068065388,31.5692199009,26.1949729417,76.7633714499,24.4475055143,potato
15.9591921591,5.3872039521,42.5471512518,26.2539941664,79.971602383,25.3272306676,potato
21.8389263728,5.5380067352,39.9872498648,25.9483450027,76.7193011071,25.1351654114,potato
24.7427964032,5.9143842518,44.3582749623,22.6920538416,79.0228823816,24.2617353781,potato
17.9152164646,6.8069984992,42.5149508862,24.0567675377,74.3217503609,27.4467824924,potato
20.0271201192,5.1155015476,35.6232652275,25.2011451928,72.9349647897,22.5274337135,potato
24.6493249543,6.9960878433,46.5826362347,27.0582097842,77.6547453783,23.7933214618,potato
17.4218294155,5.4497300408,44.6854028804,23.2318030549,76.1811050456,24.0304398421,potato
23.4008732752,6.8181134386,43.4343213353,22.3296278811,73.1675606826,26.108485565,potato
19.8442626201,5.9954753202,46.8797962125,24.3442969586,75.5699210703,26.903384681,potato
22.1413856518,5.4031410142,35.8701752599,27.475934233,75.5461584753,24.5075942298,potato
23.613405529,5.8023221077,47.8964799736,27.4707263831,74.6232909125,26.4153531316,potato
20.8873957812,6.0105464817,31.7559129812,25.5536973894,70.036601153,22.8817253236,potato
22.169685227,5.8633547567,37.3697238951,26.9309928346,75.4954696235,25.0544719389,potato
22.7814062426,6.5901371935,33.0261467182,25.3513641388,77.5540442005,25.1881320083,potato
17.1537113418,5.1843591126,39.650302434,22.9751766393,73.2056933135,24.0613314852,potato
21.6561421016,5.6548457069,38.8043732895,27.6446184639,71.0928996087,26.220769088,potato
17.3107824867,6.6022274895,48.3847439846,24.4708352761,79.9798637295,24.2064315849,potato
18.7337337572,5.1166863491,32.1556165682,24.2770416242,77.6661585589,25.6638239797,potato
17.8097227553,5.6104250531,36.7326354469,26.940077485,72.1964419081,23.9105154715,potato
23.1535897995,6.1625975183,34.2985270456,24.4152601403,78.4455962279,24.3327317915,potato
14.7690547083,6.8512376419,33.789898981,26.0199668683,78.1824812337,26.2859752949,potato
22.6613069166,5.7684925471,34.966724613,27.0537597628,73.4136817793,24.2084454225,potato
23.748587555,5.5459187105,48.5024573925,23.6656045336,74.3038360445,23.8193382559,potato
19.1977787646,5.3143502469,43.8660359925,25.0142540285,71.5647560528,27.8490769127,potato
18.80498242,5.3069481717,38.8544152891,23.4664645284,79.9530124224,27.9974629303,potato
20.011613455,6.5873287534,41.1984520044,25.7078552986,77.2201405675,22.1155720398,potato
19.9643449243,5.2133868286,46.8297163131,25.3911181812,72.0345732399,23.0245647609,potato
15.7268809011,6.2410954252,37.8832270998,26.3261576243,76.7168187726,26.2234103323,potato
19.2036889366,6.0290706561,36.0995316034,23.0556016186,77.9829136925,26.213182754,potato
23.4274698517,5.8071278346,48.1909045731,22.2265403169,70.5557102389,24.735371169,potato
19.65419,6.9845404346,36.0751771733,25.8695430231,76.3674385971,22.8201198477,potato
17.2795453394,6.2490408064,45.0597798676,25.0195463514,75.7307487018,27.8227592808,potato
15.479627488,6.5285577599,40.9611717459,22.7052494313,71.6609430612,23.1082898347,potato
24.0859739612,6.0755252879,47.1560576052,25.7857068615,75.649403869,23.9569611509,potato
20.9185054508,6.3182456078,35.4187923181,27.3432069087,79.9845616424,23.864095484,potato
23.5760374465,5.3830148346,48.8083143005,22.0640405505,73.2367467954,27.9743809198,potato
23.6218667093,6.5129231348,66.0915912062,20.8236145169,37.4064646484,18.6409475237,onion
22.4170252623,6.1762904309,69.2412717866,21.6208723986,39.1802588997,18.9878123489,onion
23.1336158432,6.032784384,67.62754362,19.3805236197,42.338568083,20.383673557,onion
25.5729348902,6.3068336292,74.6508292105,18.7786476811,37.2574384641,20.4361787469,onion
24.0000942343,6.5319051609,66.0155413144,21.3373256191,41.856198616,18.1161336017,onion
21.8680713907,6.2590997557,70.2141246382,20.056473012,37.7139407646,21.7591341271,onion
24.2349960338,6.9250962963,66.2515615423,21.3064847061,38.1524303178,21.1791891815,onion
24.3843525693,6.3282630126,65.4556127941,19.9963752487,42.0105620723,18.0179898538,onion
23.6591178957,6.1075041396,67.6253120782,21.9996284283,37.4509298376,21.6768921677,onion
24.2075964194,6.3124393773,65.5261665489,18.552641543,41.5173311764,21.0654130001,onion
25.5960041572,6.1687592853,70.5338956132,18.4729673879,37.6441376797,21.2361546331,onion
21.9748651793,6.1104602121,66.036218237,20.4639901591,38.6004168604,19.7610291043,onion
25.8933141999,6.1614787106,71.3443516256,19.5020569774,40.7484278597,20.6619527173,onion
24.6875457785,6.0010391921,71.2854976787,21.2738662379,40.9151550291,20.8095007271,onion
23.3877685015,6.7508846702,72.5255838237,19.1389045715,40.1518386025,21.1716832908,onion
25.2437169745,6.3141135352,68.9250039062,20.167336784,41.9831762552,21.1039416985,onion
25.0213016021,6.1194269223,67.4971774586,18.4050739194,40.4264920286,18.1828414653,onion
23.0687786377,6.520873934,73.0365500882,19.5925815279,42.3266398909,21.1435702926,onion
22.9970733243,6.3397702864,74.0791426585,20.3397546091,42.505748563,19.7616563062,onion
23.8792874058,6.6044227626,73.9582593098,18.9478221509,38.1998047096,20.5065417315,onion
21.3108728387,6.5709619605,71.3603075419,19.6209042256,40.0237698179,19.6851161897,onion
23.9699872833,6.9004158384,72.7060261651,18.2868493635,42.3277437608,21.9456452225,onion
21.2220807256,6.4607920992,70.8256394197,20.6297626048,40.8260197004,21.0712138828,onion
21.3150488267,6.7702852632,67.2577239507,18.5941632173,42.9366559702,19.9931247456,onion
21.2757300244,6.5741536251,73.5775057211,19.1928350349,39.6003111161,20.8809571032,onion
24.4185827521,6.9184346951,68.3642623031,20.7979221057,37.3894256502,18.4186218611,onion
22.3162042113,6.5111092134,73.3653387956,19.321922098,39.7207225381,21.7475011788,onion
23.0381498434,6.1396960156,67.0361233586,21.1628827181,40.874782515,18.9497455594,onion
23.4498842229,6.5795456265,66.7215367294,19.1377244346,40.9054674719,21.6441438175,onion
22.9034128261,6.5525973759,68.7468002031,21.682017218,42.9315762532,20.6261687274,onion
24.1843408344,6.2031683694,67.2140478901,20.7940919676,38.3077951951,19.6211288708,onion
22.0620001739,6.4574411131,69.8620383076,19.2798703718,41.1461817758,21.853230335,onion
22.0143439214,6.9382286212,71.7408785435,19.2458811991,41.9830217853,19.3914638459,onion
25.8798737495,6.6073185304,73.2444115608,20.0933706292,40.8690697584,20.7364837656,onion
21.9097882101,6.1568272897,74.5914950349,18.9833546175,40.1828302013,20.8448771062,onion
23.2546960962,6.6087613922,65.5965308536,19.4253462465,37.567701432,19.4172492828,onion
21.7678631805,6.8691554314,70.6826972178,20.3784855691,40.3666138946,19.6160466116,onion
23.922625425,6.4998838184,74.406991571,21.7922177924,38.6752521541,18.0467647776,onion
22.8895900477,6.846028205,67.3523283752,19.8893469389,38.767672883,21.6671646547,onion
23.0284153457,6.5958230011,72.0423210503,18.9650429628,42.1287657458,21.9381639224,onion
24.2852821653,6.9360085206,71.4912700771,19.1084418045,39.4017543545,19.3505755222,onion
21.494940015,6.0276971128,70.8384103271,19.7573480831,39.0200558315,19.5617238622,onion
24.3009458721,6.5769800199,73.4441631385,21.2534562929,39.6551152238,20.1238438078,onion
21.0761156733,6.9000492303,72.4771571309,19.4088459839,40.0583571058,19.6199876946,onion
22.4952190132,6.4688279262,65.3616159625,21.9992695729,42.1342147805,20.078663925,onion
24.7360936891,6.5008324488,72.4996789635,20.0093516993,41.8909532322,20.6886996604,onion
21.6383118794,6.0746206612,65.6128078375,21.0461276047,42.1442641683,20.8437137301,onion
23.9627635352,6.7721768572,70.534959475,20.0736753866,41.3052699366,19.6331126084,onion
25.1381471035,6.1527775093,70.9906115239,18.3964838902,38.4241219744,18.9092723848,onion
21.6462041023,6.0626557869,68.382263578,21.128073035,42.6168223541,19.0949707788,onion
24.2676466936,6.9548448694,73.0245375413,20.8326169615,39.5365868371,18.8150148772,onion
24.474680635,6.6633291921,66.6757141859,21.6229637083,42.0297407843,19.5883872902,onion
24.3161156774,6.5631768577,65.9279358486,21.953582656,40.3998129816,19.9674479049,onion
22.6329384927,6.0461183571,74.3821423866,20.9094993415,38.2104109816,21.4159534923,onion
21.1222125903,6.4044015286,73.7483949954,19.9396575391,42.2100484215,19.158537142,onion
24.2339505407,6.447942935,74.1726885505,20.5339750324,38.4553398566,18.4269514001,onion
25.1872718234,6.6596200359,70.3911888208,20.3016024104,38.0444162862,20.777233003,onion
25.4196058595,6.3451632295,73.1506381287,18.5816364375,42.471153874,20.4801799773,onion
24.2396234937,6.5319135799,71.391348159,21.5831206058,37.815559069,19.5742125399,onion
21.9337981401,6.5529766564,74.9345418359,20.993741762,38.5211441991,19.181973846,onion
23.3724973546,6.5198901327,70.5442330756,19.9918999892,40.7350871734,18.5534272175,onion
22.3211165937,6.796624486,74.5163254276,19.4033050341,39.0822537977,18.5200496395,onion
25.0214283799,6.6402885745,71.7748299792,21.9824481223,37.3185847407,20.6228396788,onion
21.4802587622,6.0188791246,66.8131340584,19.674054453,38.3790086858,21.3129454208,onion
23.023109817,6.4966349007,72.9944833711,19.3375801441,37.9505316618,19.5941430861,onion
21.8600039819,6.7801869117,65.690537044,19.9546957763,40.3901083831,21.1620742401,onion
23.8660543231,6.3569291796,74.1571918919,20.334929642,37.3766533457,19.4126220787,onion
21.1950458494,6.9002668294,74.9753287183,18.1074879408,42.8468150246,21.0836036958,onion
22.4898080389,6.607883992,73.8657193948,18.4608305315,42.7973229558,20.3301976247,onion
25.4264747147,6.122434373,74.6452740384,18.580011202,42.5715650194,21.0068433227,onion
23.2228908304,6.7981809465,72.5950488763,18.9587276373,37.8809177964,18.0561448796,onion
23.6202485322,6.958418415,74.9704187113,19.9473922486,42.7336403558,20.103141462,onion
21.3113714005,6.786690544,73.3621233531,19.0598559808,38.1391242117,18.2417187191,onion
23.802039647,6.0712133954,70.2890332238,18.1213809501,42.7219195273,18.7214255748,onion
21.7822092413,6.5678443137,72.8920735304,19.6486245912,39.2838774297,19.5867041852,onion
21.8863794461,6.72717316,65.9915049742,20.7560038057,42.5228159694,21.2029059745,onion
22.2936887338,6.4528094179,70.0930817654,18.4372304596,41.6802389742,19.5865257259,onion
25.7443130164,6.0342090431,68.4389219865,21.2192280759,38.046775102,20.6555999699,onion
21.7418947431,6.5386028325,66.1744669909,18.9936655752,41.2264713416,18.4088362318,onion
21.8692721487,6.4215484159,65.6573615564,18.4738743671,41.5517616657,18.5138319375,onion
22.4235234485,6.2474207642,65.5714945601,19.1187541178,38.9327780099,19.6080083192,onion
25.0057051376,6.7065795376,70.6866405939,20.5885743362,41.5937196265,18.4003144758,onion
25.0683119725,6.4249432036,69.0701244512,19.1863698443,40.2730741164,20.4126648875,onion
23.3920387269,6.9906156771,73.944637542,20.2632876878,37.9578211896,21.9374521757,onion
22.0052334223,6.9273006087,66.9673021509,18.9007872135,40.8173352885,20.545027769,onion
21.4680325452,6.9188363846,70.9839993064,20.2932205676,39.2246010942,19.6475475309,onion
24.6947423539,6.2427717775,72.3746396503,20.2035486244,40.0982776341,21.5496790948,onion
22.1112475851,6.4702055546,70.7263192329,20.6841370063,37.809207437,21.0594531013,onion
24.5732348041,6.3970170089,74.6529986601,21.8523951052,37.8247151664,21.6077141083,onion
22.1890350761,6.7396587277,74.6513061339,18.7894074167,37.3060281053,18.2656233496,onion
24.0649304732,6.334384651,68.2898402721,21.3398077277,37.1059786939,18.7427455279,onion
22.0633553181,6.0131306693,66.7203640341,20.4449773145,40.4762351958,18.9669777496,onion
22.592100511,6.5909839975,65.4197386465,21.5015370887,42.8312683447,21.2550049123,onion
25.5160521799,6.9792339304,65.8138204215,21.396485371,42.5670769027,20.8711682719,onion
25.3285875877,6.5845214734,69.6742075073,20.2546137355,38.4404620631,18.8837959165,onion
22.424960032,6.1323959824,68.6137701811,18.6541158719,37.1280712053,21.8865611991,onion
25.0109183788,6.6646298326,65.5210292605,18.1947408967,38.5428412756,18.0978491548,onion
21.7429646396,6.8049313061,67.4278606041,20.2737267456,40.0011843461,21.3207135533,onion
21.7747457265,6.78047581,73.209104023,20.6947403173,40.2145656498,19.2843202311,onion
25.7115604871,6.6455479154,68.0728439168,18.2040611,42.2819597294,19.5359678568,onion
24.1950253049,6.2931450225,69.7878179898,18.3887995646,37.0270331316,20.4833025043,onion
24.8605520104,6.5956956759,68.0087296469,21.6554618017,40.0910289831,19.9766527995,onion
24.4535023314,6.9269321472,73.7589205513,19.9561951498,42.8549845044,21.3968047715,onion
25.7677079873,6.6795836149,71.1235148764,19.5314315482,41.4391277198,19.9614425414,onion
24.6530367288,6.0566373146,70.0113450582,19.488043321,39.277841816,19.5226730009,onion
21.9350280515,6.9234950084,71.718917854,19.7266926415,40.7350735683,21.6188034789,onion
24.1411446213,6.9311327132,73.6294638094,20.8036026887,39.2504328291,21.3541365908,onion
25.2247507348,6.7626465234,72.9577378365,19.0886389365,42.0078148941,21.8289380191,onion
25.8357894959,6.6216488426,69.7868283088,19.1393542664,41.3461916289,19.6894363081,onion
21.0920243147,6.1952675713,67.7070817585,20.1837964478,39.4278659143,18.9212883108,onion
21.6613268909,6.2956704401,67.0982110258,18.6249576681,37.8829960725,19.3851334107,onion
22.7272199055,6.2715776239,68.0360386338,18.1613155229,37.2455511852,20.6247023388,onion
23.993022571,6.3699905249,74.1817924304,18.0523934698,39.8488688066,18.8909070766,onion
25.7050680994,6.4063182361,69.7826184958,21.3181415281,42.1588179758,21.2324891594,onion
21.2893854921,6.3395648996,72.6389486074,19.4551063893,40.6695384756,20.1249893637,onion
21.0248136537,6.1297075207,68.3025059503,19.0441963857,40.1923128374,19.5558762753,onion
23.0934455204,6.0900279207,71.4581023467,20.5792258569,40.9895589487,18.9225562387,onion
23.1438849138,6.2555488736,67.03056166,21.0771065179,42.6855668595,19.0073992666,onion
21.1298173114,6.0033165513,67.1020089585,18.5854498673,41.8622288709,20.734561412,onion
24.2573715111,6.9481615452,65.4756815351,21.8149549633,39.6865352188,19.6401001764,onion
25.0927169777,6.5853193343,74.1616034899,18.7827406634,37.6447464742,19.7494045761,onion
22.3939482158,6.4320823785,71.8746264495,21.063842104,37.2646617063,21.7250957819,onion
24.4726869068,6.8285701994,71.1574058939,21.3308405465,37.2472961782,19.0540196753,onion
22.3013545065,6.2126467671,66.2973342388,20.8138261634,41.4194205267,21.9133365209,onion
21.6949316917,6.0052473699,70.5336801285,19.9528121621,42.3610671025,19.3400100547,onion
22.2023112364,6.3417488864,71.8408250456,19.5237361353,42.8022335891,20.8494009325,onion
24.621639551,6.7557812379,65.6013469566,18.7394793772,39.8214896782,18.9220148004,onion
21.7082284559,6.630950393,67.8058345666,21.937490872,39.9188726238,18.9957772417,onion
23.6470351902,6.6920507258,68.4666735572,20.7336387236,39.439204118,20.8124201989,onion
24.0693130221,6.1694332247,73.8751112034,21.4008614834,38.0005876864,19.0009517892,onion
25.7402637058,6.7131263388,74.6690891645,19.8487861462,40.9840029237,21.1331496296,onion
24.6828350792,6.863067094,69.2540325129,19.6660374706,39.9587204264,20.5268125744,onion
23.2152848164,6.6442044898,67.5661985111,19.593485969,40.0231627529,19.873881197,onion
25.7434213736,6.9097385728,67.2280467284,20.5302613525,42.0595034799,19.4439866238,onion
22.380944204,6.7871371872,67.302438088,20.9460449094,41.7248844353,20.3329086005,onion
24.8871722281,6.7826766339,72.3769597614,18.7653043151,38.2511114639,20.9445660758,onion
23.1683072432,6.8291890039,65.8255900226,18.5047670845,39.2950230453,20.87217163,onion
21.6774368758,6.5757890827,68.9727228189,18.6394552323,39.2986215988,20.7757072969,onion
21.1476052006,6.4325915985,71.2124003413,18.5620449808,38.2751959092,19.2431298405,onion
21.5476680239,6.2826532614,70.1230958503,21.7058619259,39.9813232565,18.0317790793,onion
24.2609613321,6.9178581292,68.5739489097,18.7623323764,41.719209614,21.0516542213,onion
24.8411973392,6.4187595479,66.0243579487,21.0275215759,39.6057372903,19.2745292417,onion
21.6240943011,6.70574807,73.9951619779,21.3111260016,42.2737579205,20.0841861765,onion
25.8571497437,6.4784612238,66.0818274423,20.7177354952,41.9555376055,20.4815600408,onion
23.4768750394,6.2649644391,70.3686284239,19.1289467416,42.1476235613,21.3120376543,onion
22.5390508681,6.70328698,71.399046425,18.4164483354,38.3746990239,19.6578723865,onion
23.2431933908,6.2732582093,74.2809149633,18.6376312021,42.664360063,19.3216534255,onion
23.0225731777,6.3567555025,68.2206162601,21.8041777217,38.4889093198,18.9827378854,onion
23.1058426739,6.6638651427,69.474460682,20.3422943331,42.926484698,21.1609575819,onion
25.0346260712,6.567722007,67.7580989202,19.7734076893,38.1149407366,20.9419900837,onion
24.5512724628,6.943730461,73.1357805578,18.1624645121,39.8229639166,18.788953258,onion
24.6076388155,6.8648149512,66.5020135648,20.7841272909,39.9318180699,21.8566610472,onion
21.5646439651,6.5695020903,70.6767047131,20.1416722092,38.3785824508,21.188290061,onion
24.5309049566,6.8237761247,65.8723821634,20.36098114,40.3135188876,20.1523483862,onion
21.4416769706,6.1527018422,74.7737340699,18.9154596592,38.8529156022,21.0430653609,onion
22.2727159182,6.1701018703,67.2258080197,21.6737005442,38.3143009843,19.7579273462,onion
23.028947378,6.9737146317,69.6953017619,20.0968921595,38.1964255513,18.3231075473,onion
